,HomeDaysRest,AwayDaysRest,ConferenceBinary,OpponentConferenceBinary,S2015,S2016,S2017,S2018,S2019,S2020,S2021,S2022,HomeQ3,AwayQ3,Avg_HOFFRATING,Avg_HDEFRATING,Avg_AOFFRATING,Avg_ADEFRATING
5844,2.0,2.0,0,0,1,0,0,0,0,0,0,0,100.0,70.0,116.51666666666665,99.06666666666666,102.56666666666666,108.63333333333333
5845,2.0,1.0,0,0,1,0,0,0,0,0,0,0,89.0,67.0,117.2333333333333,94.46666666666668,113.16666666666667,104.69999999999999
5846,1.0,3.0,0,0,1,0,0,0,0,0,0,0,85.0,71.0,114.68333333333334,93.60000000000001,106.81666666666666,102.60000000000001
5847,2.0,2.0,0,0,1,0,0,0,0,0,0,0,76.0,65.0,116.43333333333334,95.18333333333334,97.0,107.08333333333336
5848,4.0,1.0,0,0,0,0,0,0,0,0,0,1,75.0,90.0,114.2,110.46666666666665,107.10000000000002,100.74999999999999
5849,2.0,2.0,0,1,0,0,0,0,0,0,0,1,83.0,103.0,111.35000000000001,112.43333333333332,104.75,117.39999999999999
5850,2.0,2.0,0,1,0,0,0,0,0,0,0,1,70.0,63.0,111.05,113.73333333333333,101.98333333333333,98.86666666666666
5851,3.0,2.0,0,1,0,0,0,0,0,0,0,1,84.0,78.0,110.33333333333333,111.51666666666667,105.51666666666667,109.75
5852,1.0,3.0,0,1,0,0,0,0,0,0,0,1,81.0,95.0,114.66666666666667,112.51666666666665,108.21666666666665,106.43333333333334
5853,2.0,1.0,0,0,0,0,0,0,0,0,0,1,100.0,90.0,111.78333333333335,114.81666666666666,113.5,114.15000000000002
5854,2.0,2.0,0,0,0,0,0,0,0,0,0,1,74.0,103.0,114.35000000000001,113.2,114.26666666666667,113.96666666666665
5855,1.0,2.0,0,0,0,0,0,0,0,0,0,1,83.0,82.0,114.89999999999998,115.60000000000002,104.91666666666667,112.23333333333335
5856,3.0,2.0,0,1,0,0,0,0,0,0,0,1,82.0,110.0,116.48333333333333,111.21666666666665,119.68333333333334,125.81666666666668
5857,3.0,3.0,0,1,0,0,0,0,0,0,0,1,119.0,80.0,119.36666666666667,118.21666666666665,101.31666666666666,113.23333333333333
5858,1.0,2.0,0,0,0,0,0,0,0,0,0,1,70.0,82.0,119.5,116.60000000000001,122.0,105.61666666666667
5859,2.0,2.0,0,0,0,0,0,0,0,0,0,1,90.0,91.0,116.73333333333333,112.66666666666664,109.5,124.13333333333333
5860,2.0,2.0,0,1,0,0,0,0,0,0,0,1,86.0,84.0,115.5,114.3,108.65000000000002,108.41666666666667
5861,2.0,1.0,0,0,0,0,0,0,0,0,0,1,91.0,87.0,114.61666666666667,111.73333333333333,119.68333333333334,106.16666666666667
5862,2.0,2.0,0,0,0,0,0,0,0,0,0,1,106.0,78.0,114.13333333333334,116.46666666666665,108.61666666666667,111.39999999999999
5863,2.0,2.0,0,1,0,0,0,0,0,0,0,1,74.0,79.0,114.05,110.01666666666665,120.96666666666668,115.89999999999999
5864,2.0,2.0,0,1,0,0,0,0,0,0,0,1,77.0,86.0,110.14999999999998,113.81666666666666,112.78333333333335,106.26666666666667
5865,1.0,3.0,0,0,0,0,0,0,0,0,0,1,86.0,94.0,112.71666666666665,116.48333333333333,112.68333333333332,112.16666666666664
5866,2.0,2.0,0,1,0,0,0,0,0,0,0,1,98.0,91.0,111.55000000000001,115.63333333333333,104.44999999999999,113.5
5867,2.0,1.0,0,0,0,0,0,0,0,0,0,1,104.0,89.0,115.21666666666665,116.94999999999999,109.38333333333334,108.09999999999998
5868,2.0,2.0,0,1,0,0,0,0,0,0,0,1,66.0,88.0,116.45,116.18333333333332,114.88333333333333,112.2
5869,1.0,2.0,0,0,0,0,0,0,0,0,0,1,97.0,77.0,113.48333333333333,119.39999999999999,112.45,111.93333333333332
5870,3.0,3.0,1,1,0,0,0,0,1,0,0,0,78.0,100.0,107.46666666666668,106.66666666666667,111.71666666666665,104.81666666666666
5871,2.0,2.0,1,1,0,0,0,0,1,0,0,0,85.0,95.0,105.26666666666667,107.71666666666665,112.78333333333332,105.95
5872,2.0,2.0,1,1,0,1,0,0,0,0,0,0,73.0,79.0,102.61666666666666,104.01666666666667,110.66666666666667,106.94999999999999
5873,2.0,2.0,1,1,0,1,0,0,0,0,0,0,78.0,81.0,102.55,106.71666666666668,113.85000000000001,106.75
5874,2.0,2.0,1,0,0,0,0,0,0,0,1,0,81.0,77.0,105.03333333333335,107.93333333333334,107.30000000000001,112.26666666666667
5875,1.0,1.0,1,1,0,0,0,0,0,0,1,0,88.0,94.0,104.0,105.56666666666666,102.71666666666665,104.25
5876,2.0,2.0,1,1,0,0,0,0,0,0,1,0,89.0,75.0,105.78333333333332,109.11666666666667,102.05000000000001,105.93333333333332
5877,1.0,1.0,1,0,0,0,0,0,0,0,1,0,82.0,78.0,105.40000000000002,105.96666666666668,113.71666666666668,101.96666666666665
5878,3.0,3.0,1,1,0,0,0,0,0,0,1,0,94.0,86.0,108.01666666666667,106.61666666666666,120.91666666666664,123.88333333333333
5879,2.0,1.0,1,1,0,0,0,0,0,0,1,0,70.0,82.0,113.45,108.88333333333333,107.71666666666665,105.73333333333333
5880,2.0,2.0,1,0,0,0,0,0,0,0,1,0,97.0,89.0,113.7,110.7333333333333,115.46666666666665,125.11666666666666
5881,2.0,1.0,1,0,0,0,0,0,0,0,1,0,80.0,75.0,118.75,113.63333333333333,113.85000000000001,120.06666666666668
5882,2.0,1.0,1,1,0,0,0,0,0,0,1,0,64.0,83.0,119.30000000000001,113.7,102.25,106.38333333333334
5883,2.0,1.0,1,0,0,0,0,0,0,0,1,0,75.0,95.0,114.41666666666667,114.56666666666668,110.61666666666667,113.2333333333333
5884,2.0,3.0,1,1,0,0,0,0,0,0,1,0,88.0,81.0,112.18333333333335,116.63333333333334,106.65000000000002,111.10000000000001
5885,2.0,2.0,1,1,0,0,0,0,0,0,1,0,65.0,75.0,110.93333333333334,116.21666666666665,116.35000000000001,108.11666666666666
5886,2.0,2.0,1,1,0,0,0,0,0,0,1,0,78.0,82.0,107.93333333333334,112.66666666666667,114.93333333333334,115.80000000000001
5887,2.0,1.0,1,1,0,0,0,0,0,0,1,0,92.0,75.0,106.00000000000001,113.06666666666666,105.03333333333335,116.5
5888,2.0,3.0,1,0,0,0,0,0,0,0,1,0,79.0,87.0,108.05,112.23333333333333,117.86666666666666,116.36666666666667
5889,1.0,2.0,1,1,0,0,0,0,0,0,1,0,87.0,68.0,109.45,114.0,107.55,114.14999999999999
5890,2.0,1.0,1,1,0,0,0,0,0,0,1,0,61.0,88.0,111.31666666666666,109.66666666666667,108.21666666666665,110.48333333333333
5891,2.0,2.0,1,0,0,0,0,0,0,0,1,0,86.0,79.0,106.21666666666665,113.76666666666667,100.28333333333335,117.96666666666668
5892,2.0,2.0,1,1,0,0,0,0,0,0,1,0,84.0,76.0,108.25,112.81666666666666,109.8,109.55
5893,2.0,1.0,1,1,0,0,0,0,0,0,1,0,74.0,67.0,106.3,110.03333333333332,116.08333333333333,112.65000000000002
5894,3.0,2.0,1,0,0,0,0,0,0,0,1,0,83.0,86.0,103.23333333333333,107.13333333333334,113.01666666666667,105.10000000000001
5895,2.0,2.0,1,1,0,0,0,0,0,0,1,0,78.0,88.0,103.73333333333333,105.41666666666667,103.44999999999999,110.61666666666666
5896,1.0,2.0,1,1,0,0,0,0,0,0,1,0,72.0,78.0,103.16666666666667,110.86666666666667,109.91666666666664,115.31666666666666
5897,2.0,1.0,1,0,0,0,0,0,0,0,1,0,78.0,70.0,106.08333333333333,106.0,114.76666666666665,115.88333333333333
5898,1.0,2.0,1,1,0,0,0,0,0,0,1,0,68.0,83.0,108.53333333333335,106.96666666666668,108.40000000000002,112.13333333333333
5899,2.0,2.0,1,0,0,0,0,0,0,0,1,0,65.0,86.0,107.21666666666668,108.23333333333333,116.64999999999999,109.60000000000001
5900,3.0,1.0,1,0,0,0,0,0,0,0,1,0,74.0,87.0,105.65000000000002,111.81666666666668,110.08333333333333,112.46666666666668
5901,2.0,1.0,1,1,0,0,0,0,0,0,1,0,71.0,95.0,104.26666666666667,111.08333333333333,122.26666666666667,120.8
5902,2.0,2.0,1,1,0,0,0,0,0,1,0,0,107.0,84.0,108.98333333333333,108.93333333333334,106.58333333333333,112.78333333333332
5903,2.0,2.0,1,1,0,0,0,0,0,1,0,0,78.0,70.0,113.16666666666667,106.55000000000001,100.25,107.36666666666666
5904,2.0,2.0,1,1,0,0,0,0,0,1,0,0,85.0,85.0,114.30000000000001,104.10000000000001,103.95,116.55
5905,2.0,2.0,1,0,0,0,0,0,0,1,0,0,96.0,71.0,117.66666666666667,108.61666666666667,112.86666666666667,119.08333333333333
5906,1.0,2.0,1,1,0,0,0,0,0,1,0,0,72.0,92.0,121.41666666666667,107.14999999999999,109.56666666666666,101.08333333333333
5907,2.0,2.0,1,1,0,0,0,0,0,1,0,0,71.0,75.0,117.38333333333333,109.96666666666665,114.98333333333333,107.08333333333333
5908,3.0,4.0,1,0,0,0,0,0,0,1,0,0,85.0,95.0,117.11666666666667,107.31666666666666,115.91666666666667,109.88333333333333
5909,2.0,2.0,1,1,0,0,0,0,0,1,0,0,91.0,96.0,114.44999999999999,110.13333333333333,106.89999999999999,116.89999999999998
5910,2.0,2.0,1,1,0,0,0,0,0,1,0,0,79.0,96.0,116.21666666666668,117.23333333333335,103.71666666666668,102.76666666666667
5911,1.0,3.0,1,1,0,0,0,0,0,1,0,0,89.0,93.0,112.68333333333334,115.06666666666668,103.14999999999999,106.0
5912,2.0,2.0,1,1,0,0,0,0,0,1,0,0,86.0,94.0,108.48333333333333,118.73333333333335,106.66666666666667,106.88333333333333
5913,3.0,3.0,1,1,0,0,0,0,0,1,0,0,106.0,76.0,110.71666666666665,119.83333333333333,114.46666666666668,117.98333333333333
5914,2.0,2.0,1,1,0,0,0,0,0,1,0,0,83.0,81.0,114.38333333333333,119.64999999999999,105.75,115.23333333333333
5915,2.0,1.0,1,1,0,0,0,0,0,1,0,0,71.0,81.0,113.8,118.10000000000001,107.43333333333332,110.65000000000002
5916,2.0,2.0,1,0,0,0,0,0,0,1,0,0,77.0,89.0,111.13333333333334,114.86666666666667,108.39999999999999,109.7666666666667
5917,2.0,2.0,1,0,0,0,0,0,0,1,0,0,93.0,75.0,111.00000000000001,113.93333333333334,110.60000000000002,117.26666666666665
5918,2.0,2.0,1,0,0,0,0,0,0,1,0,0,85.0,92.0,112.94999999999999,110.76666666666667,108.55,113.33333333333333
5919,1.0,2.0,1,1,0,0,0,0,0,1,0,0,77.0,80.0,113.06666666666666,110.76666666666667,99.69999999999999,110.33333333333333
5920,2.0,2.0,1,1,0,0,0,0,0,1,0,0,72.0,89.0,108.46666666666668,112.98333333333333,107.98333333333333,116.19999999999999
5921,2.0,1.0,1,1,0,0,0,0,0,1,0,0,69.0,78.0,107.0,113.36666666666666,116.80000000000001,110.11666666666666
5922,2.0,2.0,1,0,0,0,0,0,0,1,0,0,90.0,89.0,105.59999999999998,112.44999999999999,110.28333333333335,109.81666666666666
5923,2.0,2.0,1,0,0,0,0,0,0,1,0,0,89.0,86.0,110.14999999999999,114.81666666666666,108.98333333333333,109.58333333333333
5924,1.0,2.0,1,1,0,0,0,0,0,1,0,0,67.0,67.0,110.96666666666668,117.71666666666665,105.63333333333334,109.61666666666666
5925,2.0,2.0,1,1,0,0,0,0,0,1,0,0,59.0,66.0,109.35000000000001,114.23333333333335,103.18333333333334,117.08333333333333
5926,5.0,5.0,1,1,0,0,0,0,0,1,0,0,71.0,98.0,106.13333333333333,111.14999999999999,107.78333333333335,96.21666666666668
5927,3.0,1.0,1,0,0,0,0,0,0,1,0,0,82.0,94.0,106.28333333333332,112.36666666666666,113.21666666666665,113.89999999999999
5928,3.0,1.0,1,0,0,0,0,0,0,1,0,0,73.0,79.0,108.69999999999999,113.93333333333332,117.96666666666665,115.48333333333335
5929,5.0,5.0,1,1,0,0,0,0,1,0,0,0,93.0,69.0,105.44999999999999,108.81666666666666,102.26666666666667,114.69999999999999
5930,2.0,2.0,1,0,0,0,0,0,1,0,0,0,78.0,79.0,108.31666666666666,110.60000000000002,105.78333333333335,105.3
5931,2.0,2.0,1,0,0,0,0,0,1,0,0,0,83.0,84.0,106.93333333333334,108.91666666666667,105.76666666666667,114.23333333333335
5932,2.0,2.0,1,1,0,0,0,0,1,0,0,0,81.0,70.0,107.89999999999999,109.23333333333333,110.8,118.13333333333333
5933,3.0,2.0,1,1,0,0,0,0,1,0,0,0,79.0,65.0,111.30000000000001,108.56666666666666,96.28333333333332,108.58333333333336
5934,1.0,2.0,1,0,0,0,0,0,1,0,0,0,85.0,78.0,112.83333333333333,106.30000000000001,114.26666666666665,115.93333333333332
5935,2.0,3.0,1,0,0,0,0,0,1,0,0,0,59.0,87.0,113.45,103.71666666666668,109.3,101.14999999999999
5936,2.0,2.0,1,1,0,0,0,0,1,0,0,0,90.0,89.0,107.11666666666667,103.2333333333333,110.63333333333334,111.25
5937,2.0,2.0,1,0,0,0,0,0,1,0,0,0,84.0,91.0,106.31666666666666,104.03333333333335,105.89999999999999,108.61666666666666
5938,3.0,1.0,1,1,0,0,0,0,1,0,0,0,85.0,78.0,104.63333333333333,104.98333333333333,119.23333333333335,102.93333333333334
5939,2.0,3.0,1,1,0,0,0,0,1,0,0,0,77.0,81.0,104.48333333333333,104.33333333333333,111.08333333333333,109.93333333333334
5940,2.0,2.0,1,1,0,0,0,0,1,0,0,0,66.0,79.0,103.61666666666667,107.23333333333333,105.0166666666667,115.0
5941,3.0,3.0,1,1,0,0,0,0,1,0,0,0,85.0,72.0,100.95,106.56666666666666,106.26666666666667,117.7
5942,3.0,1.0,1,0,0,0,0,0,1,0,0,0,78.0,76.0,105.10000000000001,105.08333333333333,108.26666666666667,102.41666666666667
5943,2.0,2.0,1,0,0,0,0,0,1,0,0,0,73.0,84.0,104.11666666666666,103.94999999999999,107.88333333333334,115.83333333333333
5944,2.0,3.0,1,1,0,0,0,0,1,0,0,0,90.0,84.0,104.89999999999999,106.13333333333333,100.55000000000001,108.98333333333333
5945,2.0,3.0,1,1,0,0,0,0,1,0,0,0,65.0,69.0,106.96666666666665,109.0,106.78333333333335,107.14999999999999
5946,1.0,2.0,1,0,0,0,0,0,1,0,0,0,82.0,74.0,106.83333333333333,107.3,104.96666666666665,108.89999999999999
5947,4.0,2.0,1,1,0,0,0,0,1,0,0,0,77.0,89.0,108.71666666666665,109.19999999999999,111.28333333333335,105.81666666666666
5948,2.0,1.0,1,0,0,0,0,0,1,0,0,0,63.0,70.0,109.09999999999998,113.06666666666666,105.81666666666666,109.25
5949,2.0,2.0,1,0,0,0,0,0,1,0,0,0,97.0,83.0,108.96666666666668,111.56666666666666,106.58333333333333,106.81666666666668
5950,3.0,3.0,1,1,0,0,0,0,1,0,0,0,89.0,84.0,111.08333333333333,107.06666666666666,100.03333333333332,109.03333333333332
5951,3.0,2.0,1,1,0,0,0,0,1,0,0,0,90.0,79.0,111.28333333333335,104.86666666666667,114.18333333333332,119.81666666666668
5952,2.0,2.0,1,1,0,0,0,0,1,0,0,0,84.0,77.0,114.25,107.39999999999999,103.38333333333334,106.03333333333332
5953,1.0,2.0,1,1,0,0,0,0,1,0,0,0,73.0,78.0,116.35000000000001,108.45,116.33333333333333,110.46666666666668
5954,3.0,1.0,1,0,0,0,0,0,1,0,0,0,90.0,88.0,115.90000000000002,105.25,114.0,119.88333333333333
5955,2.0,2.0,1,1,0,0,0,0,1,0,0,0,103.0,80.0,121.56666666666668,108.53333333333335,114.10000000000001,112.26666666666667
5956,2.0,1.0,1,0,0,0,0,0,1,0,0,0,77.0,62.0,122.76666666666665,110.06666666666668,105.28333333333332,109.25
5957,2.0,3.0,1,1,0,0,0,0,1,0,0,0,78.0,84.0,121.45,109.23333333333335,109.59999999999998,103.3
5958,2.0,2.0,1,1,0,0,0,0,1,0,0,0,94.0,71.0,121.0,109.56666666666666,104.38333333333333,110.08333333333333
5959,2.0,1.0,1,0,0,0,0,0,1,0,0,0,66.0,59.0,122.01666666666667,108.2,115.61666666666667,107.5
5960,2.0,2.0,1,1,0,0,0,0,1,0,0,0,62.0,78.0,120.73333333333333,106.06666666666666,101.73333333333335,111.0
5961,2.0,2.0,1,1,0,0,0,0,1,0,0,0,75.0,83.0,113.66666666666667,105.03333333333332,104.86666666666667,119.06666666666666
5962,2.0,2.0,1,0,0,0,0,0,1,0,0,0,64.0,79.0,108.23333333333335,106.14999999999999,112.7,120.18333333333332
5963,2.0,4.0,1,1,0,0,0,1,0,0,0,0,76.0,69.0,108.36666666666667,99.39999999999999,97.64999999999999,105.68333333333334
5965,1.0,3.0,1,1,0,0,0,1,0,0,0,0,62.0,101.0,114.44999999999999,102.8,111.28333333333335,111.35000000000001
5966,2.0,1.0,1,0,0,0,0,1,0,0,0,0,104.0,70.0,110.43333333333334,107.44999999999999,108.75,112.61666666666667
5967,2.0,2.0,1,0,0,0,0,1,0,0,0,0,67.0,77.0,111.83333333333333,106.46666666666665,113.60000000000001,103.36666666666666
5968,2.0,2.0,1,1,0,0,0,1,0,0,0,0,59.0,73.0,109.21666666666665,105.91666666666667,108.3,103.63333333333334
5969,2.0,2.0,1,0,0,0,0,1,0,0,0,0,60.0,80.0,105.39999999999999,106.41666666666667,103.86666666666667,117.55
5970,2.0,2.0,1,1,0,0,0,1,0,0,0,0,96.0,79.0,101.0,106.76666666666667,105.60000000000001,115.18333333333334
5971,2.0,1.0,1,1,0,0,0,1,0,0,0,0,74.0,75.0,101.14999999999999,107.39999999999999,102.46666666666668,111.38333333333333
5972,4.0,3.0,1,1,0,0,0,1,0,0,0,0,82.0,66.0,103.46666666666665,103.45,111.56666666666666,105.69999999999999
5973,2.0,2.0,1,0,0,0,0,1,0,0,0,0,63.0,57.0,103.75,103.13333333333334,104.2,107.03333333333335
5974,1.0,2.0,1,0,0,0,0,1,0,0,0,0,88.0,77.0,103.89999999999999,100.13333333333333,111.2,109.71666666666665
5975,2.0,2.0,1,1,0,0,0,1,0,0,0,0,80.0,84.0,108.05,101.36666666666666,113.08333333333333,107.61666666666667
5976,2.0,2.0,1,1,0,0,0,1,0,0,0,0,74.0,91.0,111.08333333333333,102.95,100.83333333333333,112.3
5977,2.0,2.0,1,1,0,0,0,1,0,0,0,0,68.0,77.0,111.33333333333333,105.61666666666667,105.91666666666667,106.45
5978,3.0,2.0,1,0,0,0,0,1,0,0,0,0,64.0,65.0,110.2666666666667,105.98333333333333,105.14999999999999,107.98333333333333
5979,3.0,2.0,1,0,0,0,0,1,0,0,0,0,81.0,98.0,104.56666666666666,105.5,115.26666666666667,105.88333333333334
5980,2.0,2.0,1,1,0,0,0,1,0,0,0,0,89.0,84.0,107.03333333333335,112.5,102.64999999999999,116.68333333333334
5981,2.0,1.0,1,0,0,0,0,1,0,0,0,0,82.0,76.0,107.91666666666669,112.7,111.5,113.48333333333333
5982,2.0,1.0,1,1,0,0,0,1,0,0,0,0,76.0,77.0,108.46666666666668,110.95,100.63333333333333,103.81666666666668
5983,2.0,1.0,1,0,0,0,0,1,0,0,0,0,79.0,67.0,108.48333333333333,108.53333333333335,109.06666666666666,115.69999999999999
5984,2.0,1.0,1,1,0,0,0,1,0,0,0,0,79.0,73.0,110.38333333333333,106.43333333333334,102.78333333333332,112.23333333333333
5985,1.0,2.0,1,0,0,0,0,1,0,0,0,0,80.0,95.0,114.2,108.33333333333331,101.43333333333334,102.58333333333333
5986,2.0,1.0,1,1,0,0,0,1,0,0,0,0,82.0,61.0,111.60000000000001,105.88333333333333,106.43333333333334,108.46666666666668
5987,5.0,5.0,1,1,0,0,0,1,0,0,0,0,77.0,86.0,108.89999999999999,103.94999999999999,107.01666666666665,108.83333333333333
5988,2.0,1.0,1,1,0,0,0,1,0,0,0,0,85.0,70.0,108.23333333333333,105.69999999999999,106.75,103.01666666666667
5989,2.0,1.0,1,1,0,0,0,1,0,0,0,0,84.0,85.0,108.91666666666667,102.7,117.86666666666666,104.86666666666667
5990,2.0,2.0,1,1,0,0,0,1,0,0,0,0,73.0,62.0,108.53333333333332,106.28333333333332,100.10000000000001,114.06666666666666
5991,2.0,1.0,1,1,0,0,0,1,0,0,0,0,95.0,76.0,107.28333333333335,103.68333333333332,101.75,111.36666666666666
5992,2.0,2.0,1,0,0,0,0,1,0,0,0,0,81.0,76.0,111.03333333333335,101.63333333333333,109.68333333333334,112.96666666666668
5993,3.0,2.0,1,1,0,0,0,1,0,0,0,0,81.0,66.0,112.18333333333334,102.96666666666665,107.66666666666667,108.49999999999999
5994,3.0,1.0,1,1,0,0,0,1,0,0,0,0,71.0,88.0,112.5,99.51666666666667,109.16666666666667,98.55
5995,2.0,2.0,1,0,0,0,0,1,0,0,0,0,78.0,75.0,110.16666666666667,102.53333333333335,103.21666666666665,110.43333333333332
5996,1.0,1.0,1,1,0,0,0,1,0,0,0,0,80.0,85.0,109.40000000000002,100.46666666666668,113.36666666666667,111.48333333333333
5997,2.0,2.0,1,0,0,0,1,0,0,0,0,0,75.0,79.0,106.68333333333334,91.94999999999999,110.35000000000001,108.84999999999998
5998,2.0,2.0,1,1,0,0,1,0,0,0,0,0,86.0,64.0,104.38333333333334,94.93333333333334,102.56666666666666,106.23333333333333
5999,2.0,2.0,1,1,0,0,1,0,0,0,0,0,73.0,78.0,105.76666666666667,95.11666666666667,100.95,99.10000000000001
6000,2.0,1.0,1,1,0,0,1,0,0,0,0,0,71.0,72.0,104.71666666666668,97.61666666666667,105.08333333333333,100.93333333333334
6001,2.0,3.0,1,1,0,0,1,0,0,0,0,0,64.0,80.0,104.91666666666667,98.63333333333333,96.46666666666665,112.76666666666667
6002,1.0,2.0,1,1,0,0,1,0,0,0,0,0,69.0,83.0,101.71666666666665,101.58333333333333,103.35000000000001,113.36666666666667
6003,2.0,1.0,1,0,0,0,1,0,0,0,0,0,63.0,79.0,100.63333333333333,102.40000000000002,105.2,105.73333333333333
6004,2.0,1.0,1,0,0,0,1,0,0,0,0,0,84.0,88.0,99.2,102.60000000000001,106.88333333333333,101.56666666666668
6005,3.0,1.0,1,1,0,0,1,0,0,0,0,0,76.0,64.0,98.03333333333332,106.58333333333333,110.86666666666667,109.43333333333334
6006,2.0,2.0,1,1,0,0,1,0,0,0,0,0,75.0,90.0,98.85000000000001,103.63333333333333,107.71666666666668,108.3
6007,2.0,2.0,1,1,0,0,1,0,0,0,0,0,92.0,92.0,97.61666666666667,108.93333333333334,100.78333333333335,102.85000000000001
6008,2.0,1.0,1,1,0,0,1,0,0,0,0,0,85.0,70.0,103.86666666666666,112.61666666666667,111.09999999999998,109.60000000000001
6009,3.0,2.0,1,1,0,0,1,0,0,0,0,0,94.0,68.0,107.08333333333333,112.81666666666666,107.14999999999998,99.19999999999999
6010,3.0,2.0,1,1,0,0,1,0,0,0,0,0,98.0,82.0,111.73333333333333,111.39999999999999,106.31666666666666,114.43333333333332
6011,2.0,2.0,1,0,0,0,1,0,0,0,0,0,81.0,88.0,112.25,110.3,108.61666666666667,113.21666666666665
6012,2.0,1.0,1,0,0,0,1,0,0,0,0,0,83.0,81.0,112.45,113.83333333333336,106.01666666666667,105.36666666666666
6013,2.0,2.0,1,0,0,0,1,0,0,0,0,0,83.0,76.0,115.45,109.06666666666666,105.35000000000001,114.66666666666667
6014,2.0,2.0,1,1,0,0,1,0,0,0,0,0,89.0,67.0,114.81666666666666,105.98333333333335,97.83333333333333,111.01666666666667
6015,2.0,2.0,1,0,0,0,1,0,0,0,0,0,92.0,70.0,114.86666666666666,103.83333333333333,100.23333333333333,111.28333333333335
6016,2.0,2.0,1,0,0,0,1,0,0,0,0,0,66.0,83.0,113.64999999999999,103.56666666666665,106.56666666666666,105.14999999999999
6017,2.0,2.0,1,0,0,0,1,0,0,0,0,0,78.0,63.0,111.49999999999999,103.66666666666664,106.51666666666667,111.51666666666665
6018,5.0,5.0,1,1,0,0,1,0,0,0,0,0,70.0,85.0,110.3,100.76666666666667,102.46666666666665,112.63333333333334
6019,3.0,2.0,1,1,0,0,1,0,0,0,0,0,74.0,79.0,108.38333333333333,101.25,113.08333333333333,112.88333333333333
6020,2.0,2.0,1,0,0,0,1,0,0,0,0,0,75.0,79.0,104.78333333333335,99.88333333333334,108.96666666666665,112.60000000000002
6021,2.0,2.0,1,1,0,0,1,0,0,0,0,0,79.0,79.0,104.25,100.81666666666666,107.35000000000001,116.66666666666667
6022,1.0,3.0,1,1,0,0,1,0,0,0,0,0,73.0,80.0,104.51666666666667,101.60000000000001,116.66666666666667,120.5
6023,2.0,3.0,1,1,0,0,1,0,0,0,0,0,89.0,81.0,107.75000000000001,101.81666666666666,106.46666666666665,109.65000000000002
6024,1.0,2.0,1,0,0,0,1,0,0,0,0,0,62.0,77.0,110.13333333333333,101.98333333333333,113.05,109.81666666666666
6025,2.0,1.0,1,1,0,0,1,0,0,0,0,0,66.0,60.0,107.58333333333333,102.73333333333335,103.68333333333332,105.48333333333333
6026,2.0,2.0,1,0,0,0,1,0,0,0,0,0,77.0,75.0,104.68333333333334,101.16666666666667,103.01666666666667,115.28333333333332
6027,1.0,2.0,1,1,0,0,1,0,0,0,0,0,69.0,78.0,104.11666666666667,99.25,106.58333333333336,106.76666666666667
6028,2.0,2.0,1,1,0,0,1,0,0,0,0,0,59.0,63.0,102.38333333333333,100.35000000000001,108.18333333333332,107.48333333333333
6029,5.0,1.0,1,1,0,0,1,0,0,0,0,0,80.0,68.0,98.33333333333333,97.23333333333333,99.53333333333335,100.48333333333333
6030,1.0,2.0,1,1,0,0,1,0,0,0,0,0,73.0,79.0,97.36666666666667,99.85000000000001,112.2,115.06666666666666
6032,2.0,1.0,1,0,0,1,0,0,0,0,0,0,80.0,89.0,103.21666666666665,98.98333333333333,103.8,107.76666666666667
6033,2.0,2.0,1,1,0,1,0,0,0,0,0,0,67.0,59.0,107.64999999999999,103.31666666666666,91.28333333333335,114.61666666666666
6034,2.0,2.0,1,0,0,1,0,0,0,0,0,0,90.0,65.0,110.58333333333333,102.83333333333333,96.61666666666667,111.81666666666668
6035,2.0,1.0,1,0,0,1,0,0,0,0,0,0,74.0,67.0,111.38333333333333,101.2,104.35000000000001,107.23333333333333
6036,1.0,1.0,1,1,0,1,0,0,0,0,0,0,102.0,79.0,111.01666666666667,100.09999999999998,109.46666666666668,104.26666666666667
6037,2.0,1.0,1,1,0,1,0,0,0,0,0,0,85.0,83.0,110.98333333333335,100.39999999999999,106.89999999999999,102.3
6038,3.0,3.0,1,1,0,1,0,0,0,0,0,0,61.0,76.0,110.5,101.31666666666666,108.48333333333335,99.83333333333333
6039,2.0,1.0,1,0,0,1,0,0,0,0,0,0,78.0,70.0,107.06666666666666,99.5,102.71666666666665,105.48333333333335
6040,2.0,2.0,1,1,0,1,0,0,0,0,0,0,88.0,74.0,108.68333333333334,98.5,100.94999999999999,100.46666666666665
6041,3.0,1.0,1,1,0,1,0,0,0,0,0,0,72.0,66.0,112.33333333333333,100.68333333333332,103.10000000000001,106.48333333333333
6042,3.0,1.0,1,0,0,1,0,0,0,0,0,0,66.0,81.0,113.73333333333333,99.8,110.43333333333334,93.61666666666667
6043,2.0,2.0,1,0,0,1,0,0,0,0,0,0,85.0,74.0,110.25,101.26666666666667,111.91666666666667,106.83333333333333
6044,2.0,3.0,1,1,0,1,0,0,0,0,0,0,79.0,83.0,109.45,98.14999999999999,110.43333333333334,112.83333333333336
6045,2.0,1.0,1,1,0,1,0,0,0,0,0,0,74.0,79.0,111.36666666666666,101.03333333333335,98.53333333333332,98.78333333333332
6046,2.0,2.0,1,1,0,1,0,0,0,0,0,0,78.0,96.0,112.3,103.05000000000001,105.83333333333331,95.21666666666665
6047,1.0,2.0,1,1,0,1,0,0,0,0,0,0,78.0,71.0,109.51666666666665,106.0,103.3,108.33333333333333
