,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
73,PHI2020-12-27,70.0,25.0,59.0,9.0,28.0,0.3214285714285714,11.0,17.0,7.0,20.0,27.0,16.0,17.0,8.0,1.0,4.0,15.0,18.0,0.6470588235294118,0.423728813559322,0.52647412755716,0.5
74,PHX2020-12-27,88.0,35.0,71.0,9.0,27.0,0.3333333333333333,9.0,10.0,8.0,29.0,37.0,26.0,8.0,6.0,3.0,1.0,16.0,21.0,0.9,0.4929577464788732,0.5835543766578248,0.5563380281690141
75,SAC2020-12-27,67.0,24.0,57.0,7.0,16.0,0.4375,12.0,17.0,2.0,25.0,27.0,12.0,14.0,4.0,1.0,3.0,21.0,16.0,0.7058823529411765,0.4210526315789473,0.5195409429280397,0.4824561403508772
76,SAS2020-12-27,77.0,31.0,67.0,9.0,29.0,0.3103448275862069,6.0,6.0,3.0,29.0,32.0,20.0,12.0,4.0,8.0,3.0,21.0,14.0,1.0,0.4626865671641791,0.5528431935669156,0.5298507462686567
77,WAS2020-12-27,78.0,33.0,74.0,4.0,23.0,0.1739130434782608,8.0,9.0,12.0,22.0,34.0,17.0,9.0,5.0,3.0,2.0,21.0,10.0,0.8888888888888888,0.4459459459459459,0.5002565418163161,0.4729729729729729
78,ATL2020-12-28,95.0,27.0,61.0,14.0,30.0,0.4666666666666667,27.0,30.0,8.0,27.0,35.0,20.0,11.0,4.0,5.0,4.0,20.0,22.0,0.9,0.4426229508196721,0.6401617250673854,0.5573770491803278
79,BKN2020-12-28,83.0,31.0,68.0,9.0,28.0,0.3214285714285714,12.0,13.0,10.0,23.0,33.0,20.0,9.0,9.0,4.0,1.0,12.0,13.0,0.9230769230769232,0.4558823529411764,0.5629408572978839,0.5220588235294118
80,DEN2020-12-28,88.0,33.0,64.0,10.0,23.0,0.4347826086956521,12.0,22.0,8.0,32.0,40.0,22.0,12.0,4.0,7.0,2.0,15.0,18.0,0.5454545454545454,0.515625,0.5971769815418023,0.59375
81,DET2020-12-28,95.0,33.0,74.0,10.0,31.0,0.3225806451612903,19.0,22.0,14.0,24.0,38.0,19.0,7.0,7.0,4.0,5.0,22.0,20.0,0.8636363636363636,0.4459459459459459,0.5676386233269598,0.5135135135135135
82,HOU2020-12-28,85.0,30.0,67.0,11.0,30.0,0.3666666666666666,14.0,19.0,3.0,26.0,29.0,18.0,10.0,6.0,2.0,7.0,18.0,15.0,0.7368421052631579,0.4477611940298507,0.5639596602972399,0.5298507462686567
83,LAL2020-12-28,77.0,29.0,63.0,5.0,19.0,0.2631578947368421,14.0,17.0,5.0,24.0,29.0,12.0,12.0,4.0,3.0,5.0,11.0,14.0,0.8235294117647058,0.4603174603174603,0.5462542565266743,0.5
84,MEM2020-12-28,74.0,27.0,62.0,6.0,19.0,0.3157894736842105,14.0,17.0,10.0,24.0,34.0,13.0,14.0,5.0,1.0,4.0,13.0,12.0,0.8235294117647058,0.4354838709677419,0.5325273459988485,0.4838709677419355
85,OKC2020-12-28,85.0,31.0,66.0,10.0,25.0,0.4,13.0,17.0,6.0,21.0,27.0,14.0,11.0,9.0,4.0,5.0,11.0,15.0,0.7647058823529411,0.4696969696969697,0.5783886771910723,0.5454545454545454
86,POR2020-12-28,93.0,36.0,69.0,13.0,32.0,0.40625,8.0,10.0,4.0,28.0,32.0,24.0,6.0,7.0,5.0,3.0,14.0,11.0,0.8,0.5217391304347826,0.6335149863760218,0.6159420289855072
87,UTA2020-12-28,88.0,33.0,64.0,12.0,30.0,0.4,10.0,12.0,6.0,25.0,31.0,19.0,12.0,6.0,5.0,4.0,15.0,11.0,0.8333333333333334,0.515625,0.6351039260969977,0.609375
88,BOS2020-12-29,85.0,29.0,57.0,6.0,16.0,0.375,21.0,29.0,7.0,21.0,28.0,14.0,10.0,7.0,3.0,3.0,13.0,20.0,0.7241379310344828,0.5087719298245614,0.6092316513761468,0.5614035087719298
89,CHI2020-12-29,84.0,28.0,63.0,10.0,24.0,0.4166666666666667,18.0,23.0,2.0,27.0,29.0,20.0,12.0,6.0,1.0,4.0,20.0,20.0,0.782608695652174,0.4444444444444444,0.574398249452954,0.5238095238095238
90,CLE2020-12-29,71.0,26.0,63.0,7.0,22.0,0.3181818181818182,12.0,18.0,10.0,22.0,32.0,18.0,9.0,9.0,7.0,3.0,15.0,18.0,0.6666666666666666,0.4126984126984127,0.5005640157924421,0.4682539682539682
91,DEN2020-12-29,81.0,28.0,57.0,10.0,24.0,0.4166666666666667,15.0,19.0,5.0,26.0,31.0,17.0,17.0,4.0,5.0,2.0,14.0,15.0,0.7894736842105263,0.4912280701754385,0.6196450428396573,0.5789473684210527
92,DET2020-12-29,77.0,26.0,64.0,9.0,25.0,0.36,16.0,22.0,10.0,19.0,29.0,17.0,13.0,7.0,6.0,7.0,22.0,21.0,0.7272727272727273,0.40625,0.522529858849077,0.4765625
93,GSW2020-12-29,92.0,29.0,56.0,11.0,23.0,0.4782608695652174,23.0,30.0,3.0,28.0,31.0,15.0,16.0,7.0,7.0,6.0,21.0,22.0,0.7666666666666667,0.5178571428571429,0.6647398843930635,0.6160714285714286
94,IND2020-12-29,85.0,34.0,64.0,6.0,20.0,0.3,11.0,14.0,4.0,24.0,28.0,19.0,10.0,8.0,3.0,3.0,20.0,13.0,0.7857142857142857,0.53125,0.6057582668187002,0.578125
95,LAC2020-12-29,91.0,36.0,66.0,11.0,21.0,0.5238095238095238,8.0,9.0,5.0,32.0,37.0,24.0,11.0,5.0,7.0,6.0,15.0,10.0,0.8888888888888888,0.5454545454545454,0.6503716409376787,0.6287878787878788
96,MIA2020-12-29,71.0,27.0,62.0,7.0,28.0,0.25,10.0,16.0,3.0,22.0,25.0,20.0,12.0,6.0,5.0,2.0,13.0,19.0,0.625,0.4354838709677419,0.5141946697566627,0.4919354838709677
97,MIL2020-12-29,98.0,34.0,67.0,21.0,39.0,0.5384615384615384,9.0,11.0,9.0,29.0,38.0,19.0,12.0,6.0,2.0,5.0,19.0,13.0,0.8181818181818182,0.5074626865671642,0.6820712694877505,0.664179104477612
98,MIN2020-12-29,72.0,27.0,67.0,9.0,29.0,0.3103448275862069,9.0,11.0,8.0,21.0,29.0,13.0,11.0,4.0,6.0,7.0,10.0,15.0,0.8181818181818182,0.4029850746268656,0.5011135857461024,0.4701492537313433
99,NOP2020-12-29,57.0,24.0,59.0,2.0,20.0,0.1,7.0,12.0,6.0,28.0,34.0,10.0,14.0,4.0,2.0,4.0,12.0,13.0,0.5833333333333334,0.4067796610169492,0.4433727442439328,0.423728813559322
100,NYK2020-12-29,66.0,23.0,57.0,9.0,17.0,0.5294117647058824,11.0,19.0,11.0,27.0,38.0,15.0,20.0,5.0,3.0,7.0,18.0,15.0,0.5789473684210527,0.4035087719298245,0.5048959608323134,0.4824561403508772
101,OKC2020-12-29,80.0,32.0,63.0,8.0,27.0,0.2962962962962963,8.0,17.0,9.0,29.0,38.0,15.0,17.0,3.0,6.0,0.0,15.0,20.0,0.4705882352941176,0.5079365079365079,0.5675368898978433,0.5714285714285714
102,ORL2020-12-29,84.0,34.0,72.0,4.0,16.0,0.25,12.0,13.0,10.0,24.0,34.0,18.0,9.0,10.0,0.0,6.0,20.0,15.0,0.9230769230769232,0.4722222222222222,0.5404014410705096,0.5
103,PHI2020-12-29,83.0,26.0,58.0,6.0,21.0,0.2857142857142857,25.0,30.0,8.0,34.0,42.0,18.0,19.0,7.0,7.0,4.0,11.0,26.0,0.8333333333333334,0.4482758620689655,0.5828651685393258,0.5
104,PHX2020-12-29,80.0,26.0,65.0,12.0,36.0,0.3333333333333333,16.0,17.0,10.0,26.0,36.0,16.0,6.0,6.0,4.0,2.0,13.0,12.0,0.9411764705882352,0.4,0.5518763796909492,0.4923076923076923
105,SAC2020-12-29,93.0,36.0,75.0,12.0,26.0,0.4615384615384615,9.0,13.0,10.0,19.0,29.0,26.0,6.0,8.0,2.0,5.0,15.0,14.0,0.6923076923076923,0.48,0.5760654112983151,0.56
106,TOR2020-12-29,65.0,22.0,66.0,11.0,30.0,0.3666666666666666,10.0,12.0,7.0,20.0,27.0,13.0,16.0,11.0,4.0,7.0,26.0,11.0,0.8333333333333334,0.3333333333333333,0.4559483726150393,0.4166666666666667
107,WAS2020-12-29,81.0,26.0,64.0,7.0,30.0,0.2333333333333333,22.0,25.0,7.0,29.0,36.0,16.0,15.0,5.0,4.0,1.0,20.0,20.0,0.88,0.40625,0.54,0.4609375
108,ATL2020-12-30,100.0,31.0,75.0,13.0,36.0,0.3611111111111111,25.0,30.0,15.0,26.0,41.0,18.0,7.0,4.0,1.0,2.0,14.0,20.0,0.8333333333333334,0.4133333333333333,0.5668934240362812,0.5
109,BOS2020-12-30,95.0,37.0,67.0,12.0,33.0,0.3636363636363636,9.0,10.0,6.0,24.0,30.0,22.0,12.0,10.0,11.0,0.0,17.0,11.0,0.9,0.5522388059701493,0.665266106442577,0.6417910447761194
110,BKN2020-12-30,107.0,39.0,70.0,15.0,31.0,0.4838709677419355,14.0,18.0,6.0,25.0,31.0,22.0,8.0,4.0,2.0,1.0,20.0,14.0,0.7777777777777778,0.5571428571428572,0.6866016427104723,0.6642857142857143
111,CHA2020-12-30,82.0,31.0,60.0,10.0,23.0,0.4347826086956521,10.0,14.0,8.0,30.0,38.0,21.0,19.0,3.0,5.0,5.0,22.0,9.0,0.7142857142857143,0.5166666666666667,0.6197097944377268,0.6
