,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
188,2019-11-19 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,105,123,2020
189,2019-11-19 00:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,115,86,2020
190,2019-11-19 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.TORONTO_RAPTORS,96,132,2020
191,2019-11-19 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.CHICAGO_BULLS,115,101,2020
192,2019-11-19 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.HOUSTON_ROCKETS,108,132,2020
193,2019-11-19 01:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.DALLAS_MAVERICKS,110,117,2020
194,2019-11-19 02:00:00+00:00,Team.BOSTON_CELTICS,Team.PHOENIX_SUNS,99,85,2020
195,2019-11-19 02:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.UTAH_JAZZ,112,102,2020
196,2019-11-19 03:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_CLIPPERS,88,90,2020
197,2019-11-20 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MEMPHIS_GRIZZLIES,114,95,2020
198,2019-11-20 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.NEW_ORLEANS_PELICANS,104,115,2020
199,2019-11-20 03:00:00+00:00,Team.PHOENIX_SUNS,Team.SACRAMENTO_KINGS,116,120,2020
200,2019-11-20 03:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_LAKERS,107,112,2020
201,2019-11-21 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.PHILADELPHIA_76ERS,104,109,2020
202,2019-11-21 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.WASHINGTON_WIZARDS,132,138,2020
203,2019-11-21 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.ATLANTA_HAWKS,135,127,2020
204,2019-11-21 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.BROOKLYN_NETS,91,101,2020
205,2019-11-21 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DALLAS_MAVERICKS,94,142,2020
206,2019-11-21 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MIAMI_HEAT,100,124,2020
207,2019-11-21 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.TORONTO_RAPTORS,97,113,2020
208,2019-11-21 01:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,89,109,2020
209,2019-11-21 01:00:00+00:00,Team.UTAH_JAZZ,Team.MINNESOTA_TIMBERWOLVES,103,95,2020
210,2019-11-21 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DENVER_NUGGETS,95,105,2020
211,2019-11-21 03:00:00+00:00,Team.BOSTON_CELTICS,Team.LOS_ANGELES_CLIPPERS,104,107,2020
212,2019-11-22 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MILWAUKEE_BUCKS,129,137,2020
213,2019-11-22 03:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHOENIX_SUNS,124,121,2020
214,2019-11-23 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.DETROIT_PISTONS,103,128,2020
215,2019-11-23 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.WASHINGTON_WIZARDS,118,125,2020
216,2019-11-23 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.BROOKLYN_NETS,97,116,2020
217,2019-11-23 01:00:00+00:00,Team.MIAMI_HEAT,Team.CHICAGO_BULLS,116,108,2020
218,2019-11-23 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.OKLAHOMA_CITY_THUNDER,130,127,2020
219,2019-11-23 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PHILADELPHIA_76ERS,104,115,2020
220,2019-11-23 01:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.DALLAS_MAVERICKS,101,143,2020
221,2019-11-23 02:00:00+00:00,Team.BOSTON_CELTICS,Team.DENVER_NUGGETS,92,96,2020
