,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT
136,BKN2021-01-01,23.0,8.0,19.0,2.0,8.0,0.25,5.0,6.0,3.0,8.0,11.0,5.0,2.0,1.0,2.0,0.0,5.0,5.0,0.8333333333333334,0.4210526315789473
137,CHA2021-01-01,26.0,10.0,23.0,2.0,8.0,0.25,4.0,5.0,2.0,5.0,7.0,7.0,2.0,2.0,0.0,0.0,3.0,6.0,0.8,0.4347826086956521
138,CHI2021-01-01,21.0,9.0,22.0,0.0,8.0,0.0,3.0,7.0,3.0,10.0,13.0,4.0,8.0,3.0,1.0,1.0,8.0,5.0,0.4285714285714285,0.4090909090909091
139,DAL2021-01-01,20.0,6.0,21.0,1.0,8.0,0.125,7.0,8.0,1.0,11.0,12.0,2.0,4.0,2.0,0.0,1.0,5.0,6.0,0.875,0.2857142857142857
140,DEN2021-01-01,25.0,11.0,28.0,3.0,6.0,0.5,0.0,0.0,4.0,10.0,14.0,6.0,1.0,1.0,1.0,2.0,6.0,3.0,,0.3928571428571428
141,DET2021-01-01,17.0,5.0,23.0,1.0,12.0,0.0833333333333333,6.0,9.0,8.0,12.0,20.0,2.0,5.0,1.0,0.0,3.0,6.0,7.0,0.6666666666666666,0.217391304347826
142,GSW2021-01-01,18.0,5.0,18.0,0.0,9.0,0.0,8.0,10.0,0.0,13.0,13.0,3.0,4.0,1.0,3.0,1.0,8.0,6.0,0.8,0.2777777777777778
143,LAC2021-01-01,35.0,12.0,21.0,4.0,11.0,0.3636363636363636,7.0,7.0,4.0,10.0,14.0,6.0,2.0,1.0,1.0,0.0,8.0,4.0,1.0,0.5714285714285714
144,LAL2021-01-01,28.0,9.0,26.0,6.0,12.0,0.5,4.0,4.0,5.0,13.0,18.0,6.0,0.0,0.0,1.0,3.0,3.0,5.0,1.0,0.3461538461538461
145,MEM2021-01-01,25.0,10.0,19.0,3.0,8.0,0.375,2.0,2.0,4.0,11.0,15.0,7.0,8.0,1.0,0.0,0.0,6.0,3.0,1.0,0.5263157894736842
146,MIA2021-01-01,30.0,12.0,22.0,3.0,12.0,0.25,3.0,4.0,0.0,11.0,11.0,9.0,2.0,2.0,1.0,0.0,6.0,5.0,0.75,0.5454545454545454
147,MIL2021-01-01,30.0,9.0,18.0,3.0,9.0,0.3333333333333333,9.0,13.0,0.0,9.0,9.0,5.0,5.0,5.0,1.0,1.0,5.0,8.0,0.6923076923076923,0.5
148,MIN2021-01-01,38.0,15.0,23.0,5.0,10.0,0.5,3.0,5.0,3.0,6.0,9.0,4.0,6.0,3.0,1.0,0.0,3.0,7.0,0.6,0.6521739130434783
149,PHX2021-01-01,19.0,6.0,17.0,2.0,9.0,0.2222222222222222,5.0,6.0,1.0,6.0,7.0,3.0,4.0,0.0,2.0,1.0,3.0,6.0,0.8333333333333334,0.3529411764705882
150,POR2021-01-01,25.0,6.0,21.0,4.0,9.0,0.4444444444444444,9.0,11.0,2.0,14.0,16.0,5.0,2.0,3.0,1.0,3.0,6.0,8.0,0.8181818181818182,0.2857142857142857
151,SAS2021-01-01,18.0,7.0,21.0,1.0,9.0,0.1111111111111111,3.0,4.0,1.0,9.0,10.0,2.0,1.0,0.0,3.0,1.0,5.0,3.0,0.75,0.3333333333333333
152,UTA2021-01-01,22.0,8.0,19.0,1.0,8.0,0.125,5.0,7.0,1.0,4.0,5.0,8.0,3.0,1.0,0.0,1.0,4.0,8.0,0.7142857142857143,0.4210526315789473
153,WAS2021-01-01,30.0,12.0,21.0,4.0,10.0,0.4,2.0,2.0,3.0,4.0,7.0,10.0,8.0,3.0,0.0,1.0,7.0,3.0,1.0,0.5714285714285714
154,ATL2021-01-02,17.0,7.0,19.0,3.0,8.0,0.375,0.0,1.0,1.0,7.0,8.0,6.0,7.0,2.0,1.0,0.0,8.0,5.0,0.0,0.3684210526315789
155,CHA2021-01-02,22.0,7.0,20.0,2.0,7.0,0.2857142857142857,6.0,7.0,2.0,7.0,9.0,7.0,2.0,2.0,1.0,3.0,3.0,4.0,0.8571428571428571,0.35
156,CLE2021-01-02,26.0,9.0,19.0,2.0,6.0,0.3333333333333333,6.0,9.0,3.0,10.0,13.0,5.0,5.0,3.0,0.0,1.0,5.0,8.0,0.6666666666666666,0.4736842105263157
157,HOU2021-01-02,19.0,6.0,19.0,2.0,10.0,0.2,5.0,5.0,0.0,14.0,14.0,4.0,4.0,3.0,2.0,1.0,6.0,5.0,1.0,0.3157894736842105
158,IND2021-01-02,20.0,8.0,22.0,4.0,13.0,0.3076923076923077,0.0,0.0,2.0,7.0,9.0,4.0,4.0,2.0,2.0,1.0,6.0,3.0,,0.3636363636363636
159,NOP2021-01-02,33.0,5.0,13.0,2.0,7.0,0.2857142857142857,21.0,28.0,3.0,8.0,11.0,5.0,5.0,3.0,2.0,1.0,7.0,13.0,0.75,0.3846153846153846
160,NYK2021-01-02,24.0,8.0,18.0,3.0,9.0,0.3333333333333333,5.0,6.0,0.0,9.0,9.0,5.0,4.0,2.0,1.0,2.0,3.0,6.0,0.8333333333333334,0.4444444444444444
161,OKC2021-01-02,24.0,8.0,20.0,4.0,11.0,0.3636363636363636,4.0,5.0,2.0,11.0,13.0,4.0,3.0,1.0,0.0,0.0,5.0,7.0,0.8,0.4
162,ORL2021-01-02,17.0,8.0,28.0,0.0,10.0,0.0,1.0,2.0,5.0,10.0,15.0,3.0,2.0,3.0,0.0,0.0,7.0,5.0,0.5,0.2857142857142857
163,PHI2021-01-02,23.0,10.0,18.0,1.0,6.0,0.1666666666666666,2.0,3.0,1.0,11.0,12.0,6.0,6.0,2.0,3.0,1.0,4.0,3.0,0.6666666666666666,0.5555555555555556
164,SAC2021-01-02,13.0,5.0,21.0,1.0,7.0,0.1428571428571428,2.0,3.0,3.0,11.0,14.0,2.0,5.0,1.0,1.0,2.0,5.0,6.0,0.6666666666666666,0.238095238095238
165,TOR2021-01-02,34.0,10.0,21.0,5.0,12.0,0.4166666666666667,9.0,10.0,2.0,6.0,8.0,6.0,5.0,2.0,1.0,2.0,13.0,7.0,0.9,0.4761904761904761
166,BOS2021-01-03,31.0,11.0,20.0,5.0,10.0,0.5,4.0,6.0,2.0,7.0,9.0,8.0,3.0,0.0,2.0,1.0,9.0,4.0,0.6666666666666666,0.55
167,BKN2021-01-03,29.0,10.0,21.0,2.0,9.0,0.2222222222222222,7.0,8.0,2.0,7.0,9.0,4.0,2.0,2.0,2.0,0.0,7.0,6.0,0.875,0.4761904761904761
168,CHI2021-01-03,32.0,8.0,21.0,3.0,12.0,0.25,13.0,14.0,4.0,12.0,16.0,1.0,5.0,1.0,0.0,1.0,10.0,10.0,0.9285714285714286,0.3809523809523809
169,DAL2021-01-03,27.0,8.0,23.0,1.0,15.0,0.0666666666666666,10.0,16.0,3.0,7.0,10.0,4.0,3.0,1.0,1.0,0.0,10.0,10.0,0.625,0.3478260869565217
170,DEN2021-01-03,41.0,15.0,21.0,7.0,11.0,0.6363636363636364,4.0,4.0,3.0,9.0,12.0,14.0,5.0,2.0,1.0,0.0,2.0,4.0,1.0,0.7142857142857143
171,DET2021-01-03,32.0,7.0,20.0,5.0,13.0,0.3846153846153846,13.0,14.0,2.0,8.0,10.0,7.0,1.0,2.0,1.0,2.0,4.0,9.0,0.9285714285714286,0.35
172,GSW2021-01-03,40.0,13.0,20.0,5.0,9.0,0.5555555555555556,9.0,13.0,1.0,10.0,11.0,6.0,2.0,1.0,0.0,0.0,10.0,9.0,0.6923076923076923,0.65
173,LAC2021-01-03,24.0,7.0,20.0,4.0,5.0,0.8,6.0,6.0,3.0,8.0,11.0,3.0,1.0,2.0,0.0,0.0,7.0,8.0,1.0,0.35
174,LAL2021-01-03,31.0,11.0,18.0,4.0,9.0,0.4444444444444444,5.0,9.0,2.0,5.0,7.0,6.0,2.0,3.0,1.0,1.0,4.0,8.0,0.5555555555555556,0.6111111111111112
175,MEM2021-01-03,19.0,8.0,21.0,1.0,7.0,0.1428571428571428,2.0,2.0,5.0,6.0,11.0,3.0,5.0,1.0,1.0,1.0,8.0,4.0,1.0,0.3809523809523809
176,MIN2021-01-03,25.0,10.0,19.0,3.0,8.0,0.375,2.0,4.0,1.0,2.0,3.0,8.0,3.0,4.0,0.0,1.0,4.0,2.0,0.5,0.5263157894736842
177,PHX2021-01-03,26.0,8.0,18.0,2.0,8.0,0.25,8.0,9.0,2.0,10.0,12.0,4.0,3.0,0.0,0.0,0.0,8.0,7.0,0.8888888888888888,0.4444444444444444
178,POR2021-01-03,39.0,11.0,25.0,5.0,14.0,0.3571428571428571,12.0,14.0,2.0,7.0,9.0,5.0,2.0,2.0,0.0,0.0,9.0,10.0,0.8571428571428571,0.44
179,SAS2021-01-03,33.0,11.0,28.0,2.0,5.0,0.4,9.0,12.0,5.0,7.0,12.0,5.0,0.0,6.0,0.0,6.0,2.0,8.0,0.75,0.3928571428571428
180,UTA2021-01-03,32.0,15.0,24.0,2.0,5.0,0.4,0.0,1.0,2.0,12.0,14.0,5.0,6.0,0.0,6.0,0.0,8.0,2.0,0.0,0.625
181,WAS2021-01-03,29.0,10.0,24.0,2.0,7.0,0.2857142857142857,7.0,10.0,6.0,10.0,16.0,4.0,2.0,1.0,0.0,2.0,6.0,7.0,0.7,0.4166666666666667
182,ATL2021-01-04,20.0,7.0,21.0,1.0,7.0,0.1428571428571428,5.0,7.0,2.0,5.0,7.0,3.0,4.0,1.0,0.0,2.0,9.0,5.0,0.7142857142857143,0.3333333333333333
183,BOS2021-01-04,26.0,8.0,20.0,2.0,4.0,0.5,8.0,8.0,5.0,10.0,15.0,4.0,8.0,1.0,2.0,1.0,7.0,4.0,1.0,0.4
184,CHA2021-01-04,35.0,11.0,22.0,3.0,10.0,0.3,10.0,14.0,4.0,10.0,14.0,8.0,3.0,2.0,0.0,0.0,9.0,11.0,0.7142857142857143,0.5
185,CLE2021-01-04,16.0,6.0,24.0,2.0,7.0,0.2857142857142857,2.0,4.0,4.0,8.0,12.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,0.5,0.25
186,DAL2021-01-04,29.0,12.0,20.0,4.0,8.0,0.5,1.0,1.0,3.0,8.0,11.0,7.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.6
187,DET2021-01-04,35.0,14.0,25.0,6.0,11.0,0.5454545454545454,1.0,1.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,7.0,6.0,1.0,0.56
188,GSW2021-01-04,37.0,14.0,24.0,9.0,15.0,0.6,0.0,0.0,0.0,14.0,14.0,13.0,3.0,0.0,1.0,1.0,7.0,3.0,,0.5833333333333334
189,HOU2021-01-04,23.0,5.0,17.0,3.0,13.0,0.2307692307692307,10.0,10.0,3.0,5.0,8.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,1.0,0.2941176470588235
190,IND2021-01-04,27.0,10.0,18.0,5.0,10.0,0.5,2.0,3.0,1.0,10.0,11.0,9.0,7.0,3.0,3.0,0.0,8.0,4.0,0.6666666666666666,0.5555555555555556
191,MIA2021-01-04,27.0,13.0,22.0,1.0,5.0,0.2,0.0,5.0,3.0,8.0,11.0,8.0,7.0,2.0,0.0,2.0,9.0,6.0,0.0,0.5909090909090909
192,MIL2021-01-04,28.0,10.0,21.0,4.0,10.0,0.4,4.0,7.0,4.0,9.0,13.0,7.0,4.0,0.0,1.0,1.0,6.0,7.0,0.5714285714285714,0.4761904761904761
193,NOP2021-01-04,29.0,10.0,23.0,4.0,7.0,0.5714285714285714,5.0,6.0,3.0,7.0,10.0,7.0,4.0,2.0,0.0,3.0,4.0,8.0,0.8333333333333334,0.4347826086956521
194,NYK2021-01-04,29.0,9.0,16.0,3.0,7.0,0.4285714285714285,8.0,10.0,1.0,9.0,10.0,6.0,7.0,3.0,2.0,0.0,5.0,9.0,0.8,0.5625
195,OKC2021-01-04,24.0,5.0,16.0,3.0,11.0,0.2727272727272727,11.0,18.0,4.0,8.0,12.0,5.0,8.0,3.0,2.0,0.0,6.0,9.0,0.6111111111111112,0.3125
196,ORL2021-01-04,14.0,4.0,18.0,2.0,8.0,0.25,4.0,4.0,3.0,13.0,16.0,2.0,7.0,0.0,2.0,2.0,4.0,3.0,1.0,0.2222222222222222
197,PHI2021-01-04,36.0,13.0,23.0,3.0,7.0,0.4285714285714285,7.0,12.0,3.0,8.0,11.0,11.0,3.0,3.0,0.0,0.0,11.0,9.0,0.5833333333333334,0.5652173913043478
198,SAC2021-01-04,31.0,13.0,29.0,3.0,9.0,0.3333333333333333,2.0,6.0,5.0,10.0,15.0,7.0,2.0,0.0,1.0,1.0,3.0,7.0,0.3333333333333333,0.4482758620689655
199,TOR2021-01-04,33.0,11.0,25.0,4.0,11.0,0.3636363636363636,7.0,8.0,3.0,7.0,10.0,6.0,1.0,4.0,1.0,2.0,4.0,7.0,0.875,0.44
200,BKN2021-01-05,32.0,12.0,21.0,4.0,12.0,0.3333333333333333,4.0,4.0,2.0,8.0,10.0,11.0,5.0,3.0,1.0,0.0,5.0,6.0,1.0,0.5714285714285714
201,CHI2021-01-05,30.0,10.0,23.0,3.0,12.0,0.25,7.0,7.0,3.0,12.0,15.0,7.0,3.0,2.0,0.0,1.0,5.0,5.0,1.0,0.4347826086956521
202,DEN2021-01-05,30.0,10.0,20.0,1.0,4.0,0.25,9.0,11.0,2.0,9.0,11.0,4.0,2.0,5.0,1.0,0.0,7.0,9.0,0.8181818181818182,0.5
203,LAC2021-01-05,29.0,10.0,21.0,5.0,9.0,0.5555555555555556,4.0,4.0,1.0,8.0,9.0,8.0,4.0,2.0,1.0,0.0,5.0,2.0,1.0,0.4761904761904761
204,LAL2021-01-05,27.0,10.0,20.0,1.0,5.0,0.2,6.0,6.0,3.0,11.0,14.0,6.0,5.0,2.0,3.0,1.0,4.0,6.0,1.0,0.5
205,MEM2021-01-05,24.0,9.0,21.0,3.0,5.0,0.6,3.0,5.0,3.0,7.0,10.0,6.0,4.0,3.0,1.0,3.0,6.0,4.0,0.6,0.4285714285714285
206,MIN2021-01-05,20.0,7.0,19.0,1.0,7.0,0.1428571428571428,5.0,6.0,2.0,8.0,10.0,4.0,6.0,1.0,0.0,1.0,9.0,7.0,0.8333333333333334,0.3684210526315789
207,POR2021-01-05,23.0,7.0,23.0,3.0,16.0,0.1875,6.0,7.0,3.0,8.0,11.0,2.0,2.0,2.0,1.0,0.0,5.0,5.0,0.8571428571428571,0.3043478260869565
208,SAS2021-01-05,31.0,11.0,21.0,6.0,10.0,0.6,3.0,5.0,1.0,8.0,9.0,5.0,4.0,3.0,0.0,1.0,2.0,5.0,0.6,0.5238095238095238
209,UTA2021-01-05,23.0,7.0,16.0,2.0,7.0,0.2857142857142857,7.0,10.0,1.0,7.0,8.0,2.0,5.0,4.0,0.0,1.0,6.0,5.0,0.7,0.4375
210,ATL2021-01-06,27.0,12.0,31.0,2.0,16.0,0.125,1.0,1.0,4.0,10.0,14.0,9.0,1.0,5.0,0.0,1.0,9.0,1.0,1.0,0.3870967741935484
211,BOS2021-01-06,27.0,10.0,27.0,3.0,7.0,0.4285714285714285,4.0,4.0,6.0,10.0,16.0,6.0,1.0,2.0,2.0,4.0,6.0,4.0,1.0,0.3703703703703703
212,CHA2021-01-06,21.0,5.0,16.0,1.0,7.0,0.1428571428571428,10.0,13.0,2.0,9.0,11.0,2.0,5.0,1.0,1.0,0.0,1.0,9.0,0.7692307692307693,0.3125
213,CHI2021-01-06,31.0,12.0,22.0,1.0,8.0,0.125,6.0,6.0,2.0,9.0,11.0,6.0,4.0,0.0,1.0,1.0,6.0,6.0,1.0,0.5454545454545454
214,CLE2021-01-06,30.0,10.0,21.0,1.0,4.0,0.25,9.0,14.0,5.0,6.0,11.0,4.0,1.0,3.0,2.0,2.0,3.0,11.0,0.6428571428571429,0.4761904761904761
215,DET2021-01-06,33.0,10.0,22.0,4.0,9.0,0.4444444444444444,9.0,11.0,4.0,11.0,15.0,6.0,2.0,2.0,0.0,2.0,5.0,6.0,0.8181818181818182,0.4545454545454545
216,GSW2021-01-06,24.0,10.0,20.0,2.0,7.0,0.2857142857142857,2.0,2.0,1.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.5
217,HOU2021-01-06,20.0,8.0,19.0,0.0,7.0,0.0,4.0,4.0,1.0,7.0,8.0,2.0,4.0,1.0,6.0,1.0,6.0,3.0,1.0,0.4210526315789473
218,IND2021-01-06,24.0,8.0,23.0,2.0,5.0,0.4,6.0,8.0,3.0,9.0,12.0,4.0,4.0,3.0,1.0,6.0,3.0,6.0,0.75,0.3478260869565217
219,LAC2021-01-06,25.0,7.0,17.0,5.0,10.0,0.5,6.0,6.0,2.0,7.0,9.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.4117647058823529
220,MIA2021-01-06,25.0,8.0,22.0,4.0,14.0,0.2857142857142857,5.0,5.0,3.0,7.0,10.0,7.0,2.0,1.0,4.0,2.0,4.0,6.0,1.0,0.3636363636363636
221,MIL2021-01-06,22.0,9.0,19.0,1.0,8.0,0.125,3.0,8.0,2.0,9.0,11.0,5.0,4.0,2.0,2.0,0.0,6.0,5.0,0.375,0.4736842105263157
222,NOP2021-01-06,32.0,12.0,24.0,0.0,7.0,0.0,8.0,9.0,3.0,9.0,12.0,7.0,1.0,7.0,0.0,2.0,6.0,7.0,0.8888888888888888,0.5
223,NYK2021-01-06,34.0,13.0,23.0,6.0,8.0,0.75,2.0,2.0,3.0,8.0,11.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,0.5652173913043478
224,OKC2021-01-06,23.0,6.0,16.0,5.0,8.0,0.625,6.0,6.0,1.0,8.0,9.0,5.0,7.0,0.0,2.0,0.0,7.0,6.0,1.0,0.375
225,ORL2021-01-06,22.0,8.0,18.0,2.0,7.0,0.2857142857142857,4.0,4.0,3.0,6.0,9.0,2.0,6.0,1.0,2.0,2.0,11.0,3.0,1.0,0.4444444444444444
226,PHI2021-01-06,25.0,9.0,17.0,2.0,4.0,0.5,5.0,9.0,0.0,9.0,9.0,9.0,7.0,3.0,3.0,1.0,3.0,9.0,0.5555555555555556,0.5294117647058824
227,PHX2021-01-06,27.0,7.0,16.0,4.0,9.0,0.4444444444444444,9.0,9.0,0.0,9.0,9.0,5.0,5.0,1.0,2.0,0.0,8.0,6.0,1.0,0.4375
228,SAC2021-01-06,35.0,13.0,24.0,6.0,13.0,0.4615384615384615,3.0,6.0,4.0,6.0,10.0,9.0,1.0,2.0,1.0,1.0,6.0,6.0,0.5,0.5416666666666666
229,TOR2021-01-06,28.0,8.0,21.0,4.0,12.0,0.3333333333333333,8.0,12.0,6.0,8.0,14.0,5.0,3.0,3.0,0.0,2.0,6.0,8.0,0.6666666666666666,0.3809523809523809
230,UTA2021-01-06,25.0,9.0,22.0,3.0,13.0,0.2307692307692307,4.0,4.0,4.0,5.0,9.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,0.4090909090909091
231,WAS2021-01-06,30.0,12.0,25.0,3.0,10.0,0.3,3.0,5.0,3.0,8.0,11.0,5.0,3.0,4.0,1.0,3.0,9.0,3.0,0.6,0.48
232,BKN2021-01-07,28.0,10.0,19.0,4.0,7.0,0.5714285714285714,4.0,4.0,1.0,7.0,8.0,8.0,3.0,2.0,0.0,1.0,3.0,6.0,1.0,0.5263157894736842
233,CLE2021-01-07,27.0,10.0,19.0,2.0,5.0,0.4,5.0,8.0,2.0,6.0,8.0,8.0,2.0,2.0,2.0,1.0,5.0,7.0,0.625,0.5263157894736842
234,DAL2021-01-07,33.0,12.0,19.0,5.0,8.0,0.625,4.0,5.0,0.0,5.0,5.0,10.0,3.0,2.0,1.0,0.0,7.0,2.0,0.8,0.631578947368421
235,DEN2021-01-07,31.0,11.0,22.0,3.0,9.0,0.3333333333333333,6.0,10.0,4.0,7.0,11.0,6.0,2.0,1.0,0.0,1.0,2.0,7.0,0.6,0.5
236,LAL2021-01-07,20.0,7.0,25.0,1.0,9.0,0.1111111111111111,5.0,9.0,5.0,13.0,18.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,0.5555555555555556,0.28
237,MEM2021-01-07,21.0,7.0,17.0,3.0,7.0,0.4285714285714285,4.0,4.0,2.0,8.0,10.0,5.0,4.0,1.0,1.0,2.0,7.0,5.0,1.0,0.4117647058823529
238,MIN2021-01-07,37.0,13.0,28.0,4.0,11.0,0.3636363636363636,7.0,13.0,9.0,10.0,19.0,7.0,3.0,5.0,1.0,2.0,4.0,9.0,0.5384615384615384,0.4642857142857143
239,PHI2021-01-07,25.0,9.0,17.0,3.0,6.0,0.5,4.0,6.0,1.0,8.0,9.0,7.0,4.0,1.0,1.0,0.0,6.0,3.0,0.6666666666666666,0.5294117647058824
240,POR2021-01-07,24.0,8.0,19.0,3.0,9.0,0.3333333333333333,5.0,6.0,0.0,8.0,8.0,2.0,6.0,2.0,2.0,1.0,9.0,4.0,0.8333333333333334,0.4210526315789473
241,SAS2021-01-07,27.0,8.0,26.0,3.0,10.0,0.3,8.0,8.0,4.0,15.0,19.0,5.0,1.0,0.0,1.0,2.0,5.0,5.0,1.0,0.3076923076923077
242,BOS2021-01-08,20.0,6.0,23.0,2.0,7.0,0.2857142857142857,6.0,10.0,6.0,9.0,15.0,3.0,6.0,3.0,0.0,2.0,5.0,8.0,0.6,0.2608695652173913
243,BKN2021-01-08,24.0,9.0,18.0,4.0,8.0,0.5,2.0,2.0,0.0,11.0,11.0,7.0,7.0,1.0,0.0,2.0,4.0,3.0,1.0,0.5
244,CHA2021-01-08,36.0,10.0,18.0,4.0,9.0,0.4444444444444444,12.0,13.0,3.0,8.0,11.0,7.0,4.0,1.0,1.0,0.0,5.0,8.0,0.9230769230769232,0.5555555555555556
245,CHI2021-01-08,27.0,10.0,22.0,3.0,6.0,0.5,4.0,5.0,3.0,11.0,14.0,6.0,2.0,3.0,0.0,1.0,8.0,5.0,0.8,0.4545454545454545
246,DET2021-01-08,21.0,8.0,19.0,1.0,5.0,0.2,4.0,6.0,3.0,10.0,13.0,3.0,4.0,3.0,1.0,3.0,3.0,7.0,0.6666666666666666,0.4210526315789473
247,GSW2021-01-08,34.0,13.0,21.0,7.0,13.0,0.5384615384615384,1.0,2.0,3.0,8.0,11.0,6.0,3.0,4.0,0.0,0.0,3.0,2.0,0.5,0.6190476190476191
248,HOU2021-01-08,39.0,15.0,23.0,5.0,11.0,0.4545454545454545,4.0,5.0,1.0,7.0,8.0,9.0,2.0,2.0,2.0,1.0,6.0,2.0,0.8,0.6521739130434783
249,LAC2021-01-08,18.0,7.0,16.0,3.0,6.0,0.5,1.0,2.0,1.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,2.0,3.0,0.5,0.4375
250,LAL2021-01-08,25.0,9.0,21.0,3.0,9.0,0.3333333333333333,4.0,8.0,3.0,9.0,12.0,4.0,3.0,0.0,1.0,0.0,5.0,8.0,0.5,0.4285714285714285
251,MEM2021-01-08,23.0,9.0,22.0,3.0,10.0,0.3,2.0,4.0,2.0,8.0,10.0,7.0,4.0,5.0,2.0,0.0,3.0,4.0,0.5,0.4090909090909091
252,MIL2021-01-08,22.0,6.0,20.0,1.0,9.0,0.1111111111111111,9.0,9.0,2.0,11.0,13.0,1.0,5.0,1.0,0.0,0.0,6.0,7.0,1.0,0.3
253,NOP2021-01-08,23.0,8.0,19.0,4.0,11.0,0.3636363636363636,3.0,5.0,0.0,3.0,3.0,6.0,4.0,1.0,0.0,1.0,8.0,5.0,0.6,0.4210526315789473
254,NYK2021-01-08,26.0,9.0,22.0,3.0,9.0,0.3333333333333333,5.0,7.0,2.0,5.0,7.0,6.0,1.0,2.0,0.0,2.0,7.0,7.0,0.7142857142857143,0.4090909090909091
255,OKC2021-01-08,32.0,11.0,19.0,3.0,6.0,0.5,7.0,11.0,4.0,12.0,16.0,4.0,4.0,1.0,2.0,0.0,7.0,7.0,0.6363636363636364,0.5789473684210527
256,ORL2021-01-08,33.0,13.0,25.0,2.0,7.0,0.2857142857142857,5.0,5.0,2.0,7.0,9.0,4.0,4.0,1.0,1.0,2.0,2.0,6.0,1.0,0.52
257,PHX2021-01-08,17.0,8.0,23.0,1.0,12.0,0.0833333333333333,0.0,1.0,4.0,8.0,12.0,4.0,4.0,3.0,3.0,1.0,7.0,3.0,0.0,0.3478260869565217
258,SAC2021-01-08,20.0,7.0,21.0,2.0,9.0,0.2222222222222222,4.0,11.0,2.0,5.0,7.0,4.0,2.0,3.0,2.0,1.0,3.0,6.0,0.3636363636363636,0.3333333333333333
259,TOR2021-01-08,33.0,12.0,20.0,6.0,11.0,0.5454545454545454,3.0,4.0,3.0,13.0,16.0,9.0,5.0,1.0,1.0,2.0,6.0,3.0,0.75,0.6
260,UTA2021-01-08,27.0,10.0,24.0,5.0,15.0,0.3333333333333333,2.0,2.0,2.0,11.0,13.0,5.0,4.0,2.0,0.0,0.0,7.0,6.0,1.0,0.4166666666666667
261,WAS2021-01-08,26.0,10.0,21.0,4.0,9.0,0.4444444444444444,2.0,2.0,1.0,11.0,12.0,6.0,5.0,3.0,2.0,0.0,8.0,5.0,1.0,0.4761904761904761
262,ATL2021-01-09,29.0,7.0,18.0,3.0,10.0,0.3,12.0,15.0,2.0,6.0,8.0,5.0,2.0,4.0,2.0,2.0,7.0,8.0,0.8,0.3888888888888889
263,CHA2021-01-09,26.0,8.0,17.0,4.0,8.0,0.5,6.0,8.0,2.0,9.0,11.0,5.0,6.0,1.0,2.0,2.0,8.0,7.0,0.75,0.4705882352941176
264,CLE2021-01-09,27.0,10.0,26.0,3.0,10.0,0.3,4.0,4.0,6.0,5.0,11.0,7.0,3.0,4.0,1.0,4.0,6.0,5.0,1.0,0.3846153846153846
265,DAL2021-01-09,27.0,7.0,15.0,4.0,10.0,0.4,9.0,10.0,1.0,9.0,10.0,4.0,5.0,3.0,2.0,0.0,4.0,8.0,0.9,0.4666666666666667
266,DEN2021-01-09,22.0,10.0,29.0,2.0,12.0,0.1666666666666666,0.0,0.0,8.0,4.0,12.0,5.0,4.0,4.0,2.0,1.0,6.0,2.0,,0.3448275862068966
267,IND2021-01-09,30.0,10.0,19.0,3.0,8.0,0.375,7.0,8.0,2.0,6.0,8.0,3.0,4.0,2.0,0.0,0.0,5.0,6.0,0.875,0.5263157894736842
268,MIA2021-01-09,25.0,8.0,21.0,1.0,7.0,0.1428571428571428,8.0,10.0,1.0,14.0,15.0,6.0,4.0,0.0,2.0,0.0,5.0,9.0,0.8,0.3809523809523809
269,MIL2021-01-09,22.0,6.0,14.0,4.0,9.0,0.4444444444444444,6.0,7.0,2.0,7.0,9.0,5.0,7.0,3.0,4.0,1.0,5.0,6.0,0.8571428571428571,0.4285714285714285
270,MIN2021-01-09,28.0,11.0,26.0,5.0,11.0,0.4545454545454545,1.0,2.0,2.0,9.0,11.0,9.0,2.0,1.0,1.0,1.0,6.0,4.0,0.5,0.4230769230769231
271,ORL2021-01-09,23.0,8.0,19.0,2.0,7.0,0.2857142857142857,5.0,6.0,2.0,7.0,9.0,3.0,4.0,4.0,0.0,2.0,8.0,4.0,0.8333333333333334,0.4210526315789473
272,PHI2021-01-09,31.0,12.0,25.0,4.0,8.0,0.5,3.0,4.0,6.0,8.0,14.0,8.0,5.0,0.0,1.0,2.0,2.0,6.0,0.75,0.48
273,PHX2021-01-09,35.0,13.0,21.0,4.0,7.0,0.5714285714285714,5.0,5.0,1.0,6.0,7.0,9.0,2.0,3.0,0.0,0.0,6.0,5.0,1.0,0.6190476190476191
274,POR2021-01-09,32.0,10.0,23.0,6.0,9.0,0.6666666666666666,6.0,9.0,2.0,12.0,14.0,4.0,2.0,0.0,3.0,2.0,12.0,7.0,0.6666666666666666,0.4347826086956521
